key,section,node,order,speaker,translation
a881cd2440d13252,L13 Ryan,Ryan_5_Required_ryan_romanced,39,Ryan,Oh daha önce iyi şeyler duymuştum o filmle ilgili.
line:67f14802,L13 Ryan,Ryan_5_Required_ryan_romanced,40,Ryan,Olur!
00712e7d97f1872a,L13 Ryan,Ryan_5_Required_ryan_romanced,41,Ryan,İvit-Adam filmleri çok bayat...
037e3c0c446d2b14,L13 Ryan,Ryan_5_Required_ryan_romanced,42,Ryan,ama sen yanımdayken zevk alacağım kesin!
b1ac5509459ca2a4,L13 Ryan,Ryan_5_Required_ryan_romanced,43,Ryan,"Oh harika, ilk filmini de çok sevmiştim."
line:52542beb,L13 Ryan,Ryan_5_Required_ryan_romanced,44,Ryan,Olur!
eb547bf48bc9637e,L13 Ryan,Ryan_5_Required_ryan_romanced,45,Ryan,O halde randevumuz hazır. Sabırsızlanıyorum.
# --- progress: Ryan_5_Required_conrad_romanced | if $ryan_romanced $conrad_romanced ---
1f2c5ed668dc8972,L13 Ryan,Ryan_5_Required_conrad_romanced,1,Ryan,"Peki, Conrad nasıl biri bana anlat!"
522b54ddedc9ae6c,L13 Ryan,Ryan_5_Required_conrad_romanced,2,Kobold,Son zamanlarda çok daha kibar oldu.
9df47f9485e2d886,L13 Ryan,Ryan_5_Required_conrad_romanced,3,Kobold,O şey... birkaç ufak keskin dikenle çevrili büyük bir pamuk yumağı.
2e0446089ab2f237,L13 Ryan,Ryan_5_Required_conrad_romanced,4,Ryan,Öyle mi? Bana biraz fevri biri gibi gelmişti...
eb926b4bc196ac32,L13 Ryan,Ryan_5_Required_conrad_romanced,5,Ryan,ama o tipleri bilirim... İçeriden koca bir pamuk yumağı gibidirler.
8ea9e02ddeed61e3,L13 Ryan,Ryan_5_Required_conrad_romanced,6,Kobold,Evet kendini bayağı düzeltti.
5085892250461c04,L13 Ryan,Ryan_5_Required_conrad_romanced,7,Kobold,Evet. Öyle olması hoşuma gidiyor.
53011f72775c8ca4,L13 Ryan,Ryan_5_Required_conrad_romanced,8,Ryan,Bunu duymak güzel.
4fbcc070e27c4736,L13 Ryan,Ryan_5_Required_conrad_romanced,9,Ryan,Kendini düzelten birinden daha çekici kimse olamaz!
aa8e7dea9ad61538,L13 Ryan,Ryan_5_Required_conrad_romanced,10,Ryan,Bunu yürütebildiğinize mutluyum.
390bea406a842664,L13 Ryan,Ryan_5_Required_conrad_romanced,11,Ryan,Ne harika. Bunu yürütebildiğinize mutluyum.
f147cd900de98aeb,L13 Ryan,Ryan_5_Required_conrad_romanced,12,Ryan,"Ah, evet, o tipler çok tatlıdır."
883fec192f3d1119,L13 Ryan,Ryan_5_Required_conrad_romanced,13,Ryan,"Duyduğuma göre son zamanlarda kendini bayağı düzeltmiş, doğru mu?"
b5060af9808e8c7c,L13 Ryan,Ryan_5_Required_conrad_romanced,14,Kobold,"Mhm, çabalıyor."
702195668cf48039,L13 Ryan,Ryan_5_Required_conrad_romanced,15,Kobold,Sanırım kötü bir çevresi vardı. Artık çok daha iyi.
1e681c01b417052f,L13 Ryan,Ryan_5_Required_conrad_romanced,16,Ryan,"Hayattan başka ne istersin ki, değil mi?"
9056022b2085d3b7,L13 Ryan,Ryan_5_Required_conrad_romanced,17,Ryan,Gene de mutluyum ikinizin de bu ilişkiyi yürütebildiğine.
932d7df9b58f5376,L13 Ryan,Ryan_5_Required_conrad_romanced,18,Ryan,Bunu duymak güzel.
# --- progress: Ryan_5_Required_ryan_conrad_romanced | if $ryan_romanced $conrad_romanced $ryan_conrad_romanced ---
e76e544c771880f3,L13 Ryan,Ryan_5_Required_ryan_conrad_romanced,1,Ryan,Conrad randevumuzda senin hakkında konuşuyordu.
line:1121309c,L13 Ryan,Ryan_5_Required_ryan_conrad_romanced,2,Kobold,Öyle mi?
2e21aa0b86c092fb,L13 Ryan,Ryan_5_Required_ryan_conrad_romanced,3,Kobold,Konu neymiş?
271a662aed24f160,L13 Ryan,Ryan_5_Required_ryan_conrad_romanced,4,Ryan,Bana kötek yediği zamanı anlattı.
1b0b214cb2df69ec,L13 Ryan,Ryan_5_Required_ryan_conrad_romanced,5,Ryan,Sanırım ona farkında olduğunda bile daha çok yardım etmişsin.
ad14c398c575824b,L13 Ryan,Ryan_5_Required_ryan_conrad_romanced,7,Kobold,Yalnızca işimi yapıyordum!
daddaa15545566ce,L13 Ryan,Ryan_5_Required_ryan_conrad_romanced,8,Ryan,"Her zaman ederim ama zaten o zaman yanında birine ihtiyacı vardı."
f03747feadc10e71,L13 Ryan,Ryan_5_Required_ryan_conrad_romanced,9,Ryan,"Çıkarımlarıma göre, onunla uzun zamandır... ilgilenen pek de biri olmamış"
2ed3613575959ca6,L13 Ryan,Ryan_5_Required_ryan_conrad_romanced,10,Ryan,Yalnızca işini yapmış olsan bile... bence ona çok yardımın dokundu.
658add118bb17ed5,L13 Ryan,Ryan_5_Required_ryan_conrad_romanced,11,Ryan,"Neyse, onun adına ilgilendiğin için teşşekkür ederim."
8ca78aefdf9d3b44,L13 Ryan,Ryan_5_Required_ryan_conrad_romanced,12,Ryan,Biliyorum bazen fazla asabi olup diğer kişilere kibarlık yapmayı unutabiliyor.
9176dd2bd815750c,L13 Ryan,Ryan_5_Required_ryan_conrad_romanced,13,Kobold,Ah... Sağ ol.
5a4dcf1ccff086af,L13 Ryan,Ryan_5_Required_ryan_conrad_romanced,14,Kobold,Bunu duymak beni de mutlu ediyor.
6db8bf6280f68edb,L13 Ryan,Ryan_5_Required_ryan_conrad_romanced,15,Ryan,Oh. Bir de söylemeyi unuttum.
49e6d82bb7d163af,L13 Ryan,Ryan_5_Required_ryan_conrad_romanced,16,Ryan,Randevumuzdan sonra seviştik.
e06e957ec854ab4c,L13 Ryan,Ryan_5_Required_ryan_conrad_romanced,17,Kobold,<size=70%><i>Oha...
9b2ad1c8b149bf00,L13 Ryan,Ryan_5_Required_ryan_conrad_romanced,19,Ryan,"Hah, evet. Conrad cidden çok deneyimli..."
bc156217e847a8df,L13 Ryan,Ryan_5_Required_ryan_conrad_romanced,20,Ryan,Ama ne. Bence anlatmanın sakıncası yoktu! Bilmek isteyeceğini düşünmüştüm.
# --- jerkoff: Ryan_5_JerkOff_Start ---
9fec39c7cefbaca2,L13 Ryan,Ryan_5_JerkOff_Start,1,Ryan,"Heh... Bugün ellerine hakim olamıyor musun?"
# --- cum: Ryan_5_Cum ---
6f8c64dde681ced5,L13 Ryan,Ryan_5_Cum,1,Ryan,Uuf... Çok iyi geldi. Sağ ol.
# --- mount_start: Ryan_5_Mount_Start ---
c7f3dbd886d929a7,L13 Ryan,Ryan_5_Mount_Start,1,Ryan,Binek mi getirdin? Neden olmasın!
# --- mount_finish: Ryan_5_Mount_Finish ---
48ffbc93e2486713,L13 Ryan,Ryan_5_Mount_Finish,1,Ryan,Huff... İyi ki getirmişsin.
# --- outro: Ryan_5_Outro_ryan_romanced | if $ryan_romanced ---
6fc39ec69d974bb4,L13 Ryan,Ryan_5_Outro_ryan_romanced,1,Ryan,Sanırım her yerimi temizledin.
c9e5fbe3317edd3f,L13 Ryan,Ryan_5_Outro_ryan_romanced,2,Ryan,Bunun anlamını biliyorsun...
f553e58b991e05cc,L13 Ryan,Ryan_5_Outro_ryan_romanced,3,Kobold,RANDEVU GECESİ Mİ!
line:95aa0bf4,L13 Ryan,Ryan_5_Outro_ryan_romanced,5,Ryan,Hem de dibine kadar!
0eb7accf7a8bffc3,L13 Ryan,Ryan_5_Outro_ryan_romanced,6,Ryan,anlamı çok özel bir koboldla randevuya gideceğim demek.
e7da2124354de72f,L13 Ryan,Ryan_5_Outro_ryan_romanced,7,Ryan,"Biliyorum dükkan sana emanet. Adresi alıp sana ulaştırdıktan sonra akşam orada buluşuruz, olur mu?"
6b7ea0261a825f1b,L13 Ryan,Ryan_5_Outro_ryan_romanced,8,Kobold,Bana uyar!
line:a00f681d,L13 Ryan,Ryan_5_Outro_ryan_romanced,9,Kobold,Çok heyacanlıyım.
7809df3c2e9fa860,L13 Ryan,Ryan_5_Outro_ryan_romanced,10,Ryan,Sabırsızlıkla bekliyor olacağım.
line:363f6f6a,L13 Ryan,Ryan_5_Outro_ryan_romanced,11,Ryan,Ben de.
dc9e132cf2897c30,L13 Ryan,Ryan_5_Outro_ryan_romanced,12,Ryan,"Peki, bariyeri aç da buluşma yerine gideyim!"
7d5a43fcbb4e03de,L13 Ryan,Ryan_5_Outro_ryan_romanced,13,Ryan,Görüşmek üzere.
# --- outro: Ryan_5_Outro_conrad_romanced | if $ryan_romanced $conrad_romanced ---
b050469dea41d597,L13 Ryan,Ryan_5_Outro_conrad_romanced,2,Ryan,Benimle ilgilendiğin için sağ ol.
25ec1c59caa5e66c,L13 Ryan,Ryan_5_Outro_conrad_romanced,3,Kobold,Seni yıkamak beni her zaman mutlu ediyor!
2a67fb93196e8722,L13 Ryan,Ryan_5_Outro_conrad_romanced,5,Ryan,Oh- Sadece o değil.
2140dcb75dc2d0f9,L13 Ryan,Ryan_5_Outro_conrad_romanced,6,Ryan,"Yani, her şey için"
a6d4dab5c8699946,L13 Ryan,Ryan_5_Outro_conrad_romanced,7,Ryan,Daha öncesinde geçirdiğim ayrılık bayağı ağırdı.
1fd66775cea2eb4b,L13 Ryan,Ryan_5_Outro_conrad_romanced,8,Ryan,Burası tüm o şeylerden uzaklaşmak için iyi bir kaçış noktası.
8f4dc96f133fa75c,L13 Ryan,Ryan_5_Outro_conrad_romanced,9,Ryan,İkiniz için de çok mutluyum.
8ed791569d35f02c,L13 Ryan,Ryan_5_Outro_conrad_romanced,10,Ryan,"Yine görüşelim, olur mu?"
d38d6a1844481871,L13 Ryan,Ryan_5_Outro_conrad_romanced,11,Kobold,"Ryan, seni görmek beni her zaman mutlu eder."
c88980c837fb6592,L13 Ryan,Ryan_5_Outro_conrad_romanced,12,Kobold,Gidip bariyeri açayım sana.
b1e1c4e40f4aaeec,L13 Ryan,Ryan_5_Outro_conrad_romanced,13,Ryan,Beni de. Yıkadığın için sağ ol.
line:cf716777,L13 Ryan,Ryan_5_Outro_conrad_romanced,14,Ryan,Teşekkürler.
# --- outro: Ryan_5_Outro_ryan_conrad_romanced | if $ryan_romanced $conrad_romanced $ryan_conrad_romanced ---
c5f14714a1e0439c,L13 Ryan,Ryan_5_Outro_ryan_conrad_romanced,8,Ryan,Bu nokta çok iyi bir kaçış yeriydi...
3eb55bf5de9c718b,L13 Ryan,Ryan_5_Outro_ryan_conrad_romanced,9,Ryan,ve tabii ki beni Conrad ile de sen tanıştırdın.
7aa8987bf569468c,L13 Ryan,Ryan_5_Outro_ryan_conrad_romanced,10,Ryan,Harika biri.
line:fbba1293,L13 Ryan,Ryan_5_Outro_ryan_conrad_romanced,15,Ryan,Sağ ol.

# ===== Level 14: Conrad (Night) =====
# --- intro: Conrad_Intro_5 ---
line:4dac3d2b,L14 Conrad,Conrad_Intro_5,1,Conrad,Flaglerle ilgili bir hata oluştu!
line:db9c3a5c,L14 Conrad,Conrad_Intro_5,2,Conrad,Lütfen geliştiricilerle iletişme geçin..
# --- intro: Conrad_5_intro_ryan_romanced | if $ryan_conrad_romanced $conrad_romanced $ryan_romanced ---
ab4070df9f9d3980,L14 Conrad,Conrad_5_intro_ryan_romanced,1,Conrad,"<size=140%>HEY, <size=100%>yıkanmak için geldim."
8597b1ea1423580d,L14 Conrad,Conrad_5_intro_ryan_romanced,2,Kobold,Hey Conrad.
3ed1272125c54574,L14 Conrad,Conrad_5_intro_ryan_romanced,3,Kobold,Bu saatte seni buraya ne getirdi?
d90de33a2137108a,L14 Conrad,Conrad_5_intro_ryan_romanced,4,Conrad,"Hehe, o benim."
2ca9d5b1cf89ccc8,L14 Conrad,Conrad_5_intro_ryan_romanced,5,Conrad,Bu akşam şehir merkezine gidiyorum. Tertemeiz olmam lazım diyebilirim...
f5ebf2a456433609,L14 Conrad,Conrad_5_intro_ryan_romanced,6,Conrad,Seninle büyük mavi çocuğun çıktığını duydum. Ryan'dı değil mi?
061d649bf4c733b7,L14 Conrad,Conrad_5_intro_ryan_romanced,7,Conrad,Eminim eğlenmişsinizdir.
4193e2b4730c89ad,L14 Conrad,Conrad_5_intro_ryan_romanced,8,Conrad,Umarım iyi geçmiştir.
63ecf81d4e111712,L14 Conrad,Conrad_5_intro_ryan_romanced,9,Kobold,İyi geçti! Sorduğun için sağ ol.
0c7c795d2dd5eb76,L14 Conrad,Conrad_5_intro_ryan_romanced,10,Kobold,İyi geçti.
ae61bf1949b59852,L14 Conrad,Conrad_5_intro_ryan_romanced,12,Conrad,Neyse!
25ba5fd876754270,L14 Conrad,Conrad_5_intro_ryan_romanced,13,Conrad,Conrad'i yıka bakalım!
# --- intro: Conrad_5_intro_conrad_romanced | if $ryan_conrad_romanced $conrad_romanced $ryan_romanced ---
76777c9ea422832b,L14 Conrad,Conrad_5_intro_conrad_romanced,1,Conrad,Naber güzellik
0b7efee62380b6cd,L14 Conrad,Conrad_5_intro_conrad_romanced,2,Conrad,Nasıl duruyorum?
060982be63865e2c,L14 Conrad,Conrad_5_intro_conrad_romanced,3,Kobold,Çok havalısın
b6fff34d007d61c9,L14 Conrad,Conrad_5_intro_conrad_romanced,4,Kobold,Ehh..
806a4d3418ed236d,L14 Conrad,Conrad_5_intro_conrad_romanced,5,Conrad,Hehe! Öyleyim!
4bd075c280186208,L14 Conrad,Conrad_5_intro_conrad_romanced,6,Conrad,Randevuya çıkacak kadar değilim tabii ki.
777560a71762cf9b,L14 Conrad,Conrad_5_intro_conrad_romanced,7,Conrad,Bu akşamki randevumuz için hadi şunu temizleyelim artık.
364ea49c3b6c9895,L14 Conrad,Conrad_5_intro_conrad_romanced,8,Conrad,Ha!
3ef6b1f5eeda632e,L14 Conrad,Conrad_5_intro_conrad_romanced,9,Conrad,Dalga geçiyorum.
ec760ba3440257aa,L14 Conrad,Conrad_5_intro_conrad_romanced,10,Conrad,Neyse bu akşamki randevumuz için hadi şunu temizleyelim artık.
line:d66b9155,L14 Conrad,Conrad_5_intro_conrad_romanced,11,Kobold,Çok heyecanlıyım.
300d848a1b6703e2,L14 Conrad,Conrad_5_intro_conrad_romanced,12,Kobold,Seni pırıl pırıl yapacağım!
line:405b9622,L14 Conrad,Conrad_5_intro_conrad_romanced,13,Conrad,Ben de öyleyim.
260d7e3607c0eca1,L14 Conrad,Conrad_5_intro_conrad_romanced,14,Conrad,Heh... Hadi yap bakalım.
d875bd1d6febfd53,L14 Conrad,Conrad_5_intro_conrad_romanced,15,Conrad,Kalbim yerinden çıkacak.
a652a464f67481de,L14 Conrad,Conrad_5_intro_conrad_romanced,16,Conrad,Daha önce bahsettiğim barda yer ayırttım bile.
ce3783abd13119b6,L14 Conrad,Conrad_5_intro_conrad_romanced,17,Conrad,Bu geceki havası fena.
18ed0c57d649df67,L14 Conrad,Conrad_5_intro_conrad_romanced,18,Conrad,Seveceksin.
# --- intro: Conrad_5_intro_ryan_conrad_romanced | if $ryan_conrad_romanced $conrad_romanced $ryan_romanced ---
9ec8a28e82bf29dd,L14 Conrad,Conrad_5_intro_ryan_conrad_romanced,1,Conrad,Heeeey.
ce0517f9b97181e5,L14 Conrad,Conrad_5_intro_ryan_conrad_romanced,2,Kobold,Seni bu kadar mutlu eden ne?
9560e52eac466c54,L14 Conrad,Conrad_5_intro_ryan_conrad_romanced,4,Conrad,Ryan ile olan randevum...
f1afc0e7b46c4e3f,L14 Conrad,Conrad_5_intro_ryan_conrad_romanced,5,Conrad,Çok fenaydı!
line:ab3a5d9c,L14 Conrad,Conrad_5_intro_ryan_conrad_romanced,6,Conrad,Merhaba.
4b512432c16ce478,L14 Conrad,Conrad_5_intro_ryan_conrad_romanced,9,Conrad,Geç geldiğim için kusura bakma. Uyku düzenim bozuk.
258282b3a0c1182a,L14 Conrad,Conrad_5_intro_ryan_conrad_romanced,10,Conrad,Sadece yıkanmaya geldim.
b67855af6a6d0c66,L14 Conrad,Conrad_5_intro_ryan_conrad_romanced,11,Kobold,Bana Ryan ile ilgili her şeyi anlatırsın.
9ab1cc314a249eac,L14 Conrad,Conrad_5_intro_ryan_conrad_romanced,12,Kobold,Peki! Gidip bariyeri açayım.
1d28eb42dcdd879d,L14 Conrad,Conrad_5_intro_ryan_conrad_romanced,13,Conrad,Merak etme. Anlatırım.
line:5183a6f2,L14 Conrad,Conrad_5_intro_ryan_conrad_romanced,14,Conrad,Sağ ol.
# --- progress: Conrad_5_required_ryan_romanced | if $ryan_romanced ---
189bf8eff795718a,L14 Conrad,Conrad_5_required_ryan_romanced,1,Conrad,"Hey, geç geldiğim için kusura bakma."
cf69f255df6f95af,L14 Conrad,Conrad_5_required_ryan_romanced,2,Kobold,Sorun değil. Zaten daha bir saate kapatacağım.
3aa0d9279bff43d9,L14 Conrad,Conrad_5_required_ryan_romanced,3,Kobold,Ne zaman istersen gelebilirsin!
f135fa715daf4f0c,L14 Conrad,Conrad_5_required_ryan_romanced,4,Conrad,Ah. O zaman kusura bakıyorum.
line:aea0be6b,L14 Conrad,Conrad_5_required_ryan_romanced,5,Conrad,"Ah, sağ ol."
b127befdbae1da68,L14 Conrad,Conrad_5_required_ryan_romanced,6,Conrad,Ryan ile olan randevunda
line:dd197e7c,L14 Conrad,Conrad_5_required_ryan_romanced,7,Conrad,...
e00a5000d0f2cd2a,L14 Conrad,Conrad_5_required_ryan_romanced,8,Conrad,Seks nasıldı.
7bd3b05552e5bd75,L14 Conrad,Conrad_5_required_ryan_romanced,10,Kobold,Oh. Aaa. <size=70%>Güzel.
051b72b94276cf81,L14 Conrad,Conrad_5_required_ryan_romanced,11,Conrad,"Hey, sormanın sakıncası yok!"
d5e5e7ee92b23759,L14 Conrad,Conrad_5_required_ryan_romanced,12,Conrad,Dediğine göre iyi geçmiş olmalı.
83e2bb850a49b35e,L14 Conrad,Conrad_5_required_ryan_romanced,13,Conrad,"Hah, Yani öyle hayal ediyorum."
9f69f9b215b926ee,L14 Conrad,Conrad_5_required_ryan_romanced,14,Conrad,Ellerini nasıl kullanacağını çok iyi biliyorsun.
2c910bcdb2651bf0,L14 Conrad,Conrad_5_required_ryan_romanced,15,Conrad,Kıskandım!
9e8a396c1742ffde,L14 Conrad,Conrad_5_required_ryan_romanced,16,Conrad,...ama kötü ve tuhaf anlamda değil tabii ki.
# --- progress: Conrad_5_required_conrad_romanced | if $ryan_romanced $conrad_romanced ---
63b786e95b90bc5e,L14 Conrad,Conrad_5_required_conrad_romanced,1,Conrad,Şey. Bu akşam için...
line:a0479425,L14 Conrad,Conrad_5_required_conrad_romanced,3,Kobold,Çok heyecanlıyım.
line:95e2f7cc,L14 Conrad,Conrad_5_required_conrad_romanced,4,Conrad,Ben de.
line:03d2f0bb,L14 Conrad,Conrad_5_required_conrad_romanced,5,Conrad,...
6a74a80cafdccde8,L14 Conrad,Conrad_5_required_conrad_romanced,6,Conrad,Doğal olarak.
06318559748ee640,L14 Conrad,Conrad_5_required_conrad_romanced,7,Conrad,Bayılacaksın.
6c4d5b09c5034364,L14 Conrad,Conrad_5_required_conrad_romanced,8,Conrad,Renkler de harika olacak.
95e9b7e01259ac1e,L14 Conrad,Conrad_5_required_conrad_romanced,9,Conrad,Ruh haline tam uyuyor.
66e39f6379268a82,L14 Conrad,Conrad_5_required_conrad_romanced,10,Kobold,Ruh halini bu akşama sakla!
line:6e82e54c,L14 Conrad,Conrad_5_required_conrad_romanced,11,Kobold,Öyle mi?
f9ae65b8ce359331,L14 Conrad,Conrad_5_required_conrad_romanced,12,Conrad,Hah. Peki.
1d1baaa8db27cb04,L14 Conrad,Conrad_5_required_conrad_romanced,13,Conrad,Öyle.
ff84a4b13b8be2a4,L14 Conrad,Conrad_5_required_conrad_romanced,14,Conrad,Temizlendiğim gibi oraya gidip yerimizi hazırlayacağım.
# --- progress: Conrad_5_required_ryan_conrad_romanced | if $ryan_romanced $conrad_romanced $ryan_conrad_romanced ---
1598446fc49cdf80,L14 Conrad,Conrad_5_required_ryan_conrad_romanced,1,Conrad,Ryan o kadar kibar bir ejder ki...
e2e3e43114ab1531,L14 Conrad,Conrad_5_required_ryan_conrad_romanced,2,Kobold/Conrad,Cidden öyle.
line:04b29e42,L14 Conrad,Conrad_5_required_ryan_conrad_romanced,2,Kobold,Cidden öyle.
73f5014bc8782ad4,L14 Conrad,Conrad_5_required_ryan_conrad_romanced,4,Conrad,"Evet, bana da çok nazik davranıyor."
953a9b287930c86a,L14 Conrad,Conrad_5_required_ryan_conrad_romanced,5,Conrad,Düşünceli ve.... gerçekten anlayışlı biri.
41d3eda9c195fe48,L14 Conrad,Conrad_5_required_ryan_conrad_romanced,6,Conrad,Onunla buluştuğum ilk zaman eski halime doğru kayıyordum.
42fb7bc16778c0a5,L14 Conrad,Conrad_5_required_ryan_conrad_romanced,7,Conrad,...yani biraz pislik birine.
66ad79997bc62825,L14 Conrad,Conrad_5_required_ryan_conrad_romanced,8,Conrad,O beni... Bu halden silkelemek için ne söyleyeceğini çok iyi biliyordu.
7f8b591142c62352,L14 Conrad,Conrad_5_required_ryan_conrad_romanced,9,Kobold,Ne hoş!
98e27e864ef9bcd4,L14 Conrad,Conrad_5_required_ryan_conrad_romanced,10,Kobold,Ryan tam bir tatlış.
7d6c8c039970d352,L14 Conrad,Conrad_5_required_ryan_conrad_romanced,11,Conrad,Doğru... Gerçekten harika biri.
line:c7e1b369,L14 Conrad,Conrad_5_required_ryan_conrad_romanced,12,Conrad,Cidden.
5e25d0f2371f53e0,L14 Conrad,Conrad_5_required_ryan_conrad_romanced,13,Conrad,Benimle tanıştırdığın için sağ ol.
# --- jerkoff: Conrad_5_JerkOff_Start ---
c96d891724f6aacb,L14 Conrad,Conrad_5_JerkOff_Start,1,Conrad,Hah... Şimdi de beni mi çekeceksin? Bana hava hoş.
# --- cum: Conrad_5_Cum ---
51bfc34995242b1a,L14 Conrad,Conrad_5_Cum,1,Conrad,Siktiiiir. Bir ejderi nasıl elleyeceğini iyi biliyorsun!
# --- outro: Conrad_5_outro_ryan_romanced | if $ryan_romanced ---
311729708567a9d6,L14 Conrad,Conrad_5_outro_ryan_romanced,1,Kobold,Bitti!
84da55b8523dba73,L14 Conrad,Conrad_5_outro_ryan_romanced,2,Kobold,ARtık <i>pırıl pırılsın</i>.
2bde145654bd4a8f,L14 Conrad,Conrad_5_outro_ryan_romanced,3,Conrad,Öyle duruyor.
af144d6cb4daa5e6,L14 Conrad,Conrad_5_outro_ryan_romanced,4,Conrad,Fena hem de.
8c873098ac0042a6,L14 Conrad,Conrad_5_outro_ryan_romanced,5,Conrad,Gecenin bu saattinde yıkadığın için sağ ol.
028e30f8adf6e6ad,L14 Conrad,Conrad_5_outro_ryan_romanced,6,Conrad,"Ryan ile nasıl gittiğinizi bana da haber ver, olur mu?"
a398eca1fb8d9924,L14 Conrad,Conrad_5_outro_ryan_romanced,7,Conrad,Neyse...
234fc4abfc8d8619,L14 Conrad,Conrad_5_outro_ryan_romanced,8,Conrad,Bırak da <i>koca C</i> çıksın artık dışarı!
a53a782390260e09,L14 Conrad,Conrad_5_outro_ryan_romanced,9,Kobold,Koca... C mi?
8e369560d1581070,L14 Conrad,Conrad_5_outro_ryan_romanced,10,Kobold,"Olur, Conrad."
line:227eda5e,L14 Conrad,Conrad_5_outro_ryan_romanced,11,Conrad,...
f6b30f28e561466d,L14 Conrad,Conrad_5_outro_ryan_romanced,12,Conrad,Yaaani... Bir daha kullanmayacağım bunu.
ac2b2c6605839727,L14 Conrad,Conrad_5_outro_ryan_romanced,13,Conrad,Hah... Tamam...
fc66fcc7fd7d0e4d,L14 Conrad,Conrad_5_outro_ryan_romanced,14,Conrad,"Pekala, görüşürüz!"
# --- outro: Conrad_5_outro_conrad_romanced | if $ryan_romanced $conrad_romanced ---
9333db61bcc08052,L14 Conrad,Conrad_5_outro_conrad_romanced,1,Conrad,Tertemiz oldum...
8b45593ada7894a3,L14 Conrad,Conrad_5_outro_conrad_romanced,2,Conrad,Bu ne anlama geliyor biliyorsun değil mi?
53e54ad7b23e6757,L14 Conrad,Conrad_5_outro_conrad_romanced,3,Kobold,Randevu gecesi!
4f319a155b3e572c,L14 Conrad,Conrad_5_outro_conrad_romanced,4,Kobold,Önce dükkanı kapatmam lazım-
line:64889395,L14 Conrad,Conrad_5_outro_conrad_romanced,5,Conrad,Dibine kadar haklısın!
f3296c9825518630,L14 Conrad,Conrad_5_outro_conrad_romanced,6,Conrad,Sen kapatırken gidip yerini ayırtacağım.
c215e512d572e96c,L14 Conrad,Conrad_5_outro_conrad_romanced,7,Conrad,"Biliyorum, ben de yerini ayırtacağım!"
22d803e60de439a9,L14 Conrad,Conrad_5_outro_conrad_romanced,8,Conrad,Peki! Gitmeye hazırım.
092af5ec90bd21c7,L14 Conrad,Conrad_5_outro_conrad_romanced,9,Conrad,Bu gece seni barda bekliyor olacağım!
# --- outro: Conrad_5_outro_ryan_conrad_romanced | if $ryan_romanced $conrad_romanced $ryan_conrad_romanced ---
e079ff157877ea28,L14 Conrad,Conrad_5_outro_ryan_conrad_romanced,1,Conrad,Sanırım her yerimi temizledin!
6749954edebda844,L14 Conrad,Conrad_5_outro_ryan_conrad_romanced,2,Conrad,Pullarını artık rahat bırakayım.
2bc72fd03dd6d9e7,L14 Conrad,Conrad_5_outro_ryan_conrad_romanced,3,Conrad,Bu kadar geç beni içeri aldığın için sağ ol.
f001e3ed4df7e0ee,L14 Conrad,Conrad_5_outro_ryan_conrad_romanced,4,Kobold,Sorun değil!
9d4a6cd35afcc17e,L14 Conrad,Conrad_5_outro_ryan_conrad_romanced,5,Kobold,"Conrad, seni içeri almaktan her zamana mutluluk duyarıim."
5e4e2c64bc630fa1,L14 Conrad,Conrad_5_outro_ryan_conrad_romanced,6,Conrad,Mmmhm. Şu uyku düzenimi halletmem lazım...
5c58c3e6d4c7dc65,L14 Conrad,Conrad_5_outro_ryan_conrad_romanced,7,Conrad,Sağ ol. Burada olmak beni de hep mutlu ediyor.
163137d1bff25904,L14 Conrad,Conrad_5_outro_ryan_conrad_romanced,8,Conrad,Her neyse. Bariyeri açabilir misin?
94d29a68cf0c8c31,L14 Conrad,Conrad_5_outro_ryan_conrad_romanced,9,Conrad,Bu gece kendi kendini başlatmayacak!

# ===== Level 15: Alexander (Sunny) =====
# --- intro: Alexander_5_intro ---
line:6d5ba814,L15 Alexander,Alexander_5_intro,1,Alexander,Flaglerle ilgili bir hata oluştu!
line:fc461784,L15 Alexander,Alexander_5_intro,2,Alexander,Lütfen geliştiricilerle iletişime geçin...
bc3d56d7794e4370,L15 Alexander,Alexander_5_intro,6,Kobold,"Hey, Alexander."
1bef44aeb393caf0,L15 Alexander,Alexander_5_intro,7,Kobold,"Hey, tosun!"
2d8bd7d9bb5f85ba,L15 Alexander,Alexander_5_intro,8,Alexander,Merhaba.
line:82698bd1,L15 Alexander,Alexander_5_intro,9,Alexander,Merhaba.
b048841add4ee6cf,L15 Alexander,Alexander_5_intro,10,Alexander,Yıkanmak için geldim.
beeee2948bf1c30a,L15 Alexander,Alexander_5_intro,11,Alexander,Umarım iyisindir!
906a59351176dc24,L15 Alexander,Alexander_5_intro,12,Kobold,İyiyim! Daha yeni Ryan ile randevumdaydım.
2a75724b922176cf,L15 Alexander,Alexander_5_intro,13,Alexander,Öyle mi? Etrafta gördüğüm gök mavisi drakele mi?
1f4da5e1dde7e17c,L15 Alexander,Alexander_5_intro,14,Alexander,Biriyle görüştüğünü bilmek ne harika!
50f1967e1e33cecf,L15 Alexander,Alexander_5_intro,15,Kobold,İyiyim! Daha yeni Conrad ile randevumdaydım.
0738da2a76bc2231,L15 Alexander,Alexander_5_intro,16,Alexander,Öyle mi? Şu küçük kızıl drake mi?
